keywords,sentiment_coeff
rodent,-1.2165804605900106
cancer,-1.1555495430657696
lymphatics,-1.213685679796959
contracture,-1.3568085672067296
ossification,-1.241730503835629
muscle,-1.1152070176389244
ossifying,-1.250685712254554
hydrops,-1.273377559711475
bursa,-1.2318590085741137
gouty,-1.3818883165741604
sub,-1.3668133345894
sequestrum,-1.2393999398398887
amputation,-1.1769591492981273
periosteal,-1.2870622662936388
ankle,-1.1491936368930105
sclerosis,-1.3157328894210059
deformity,-1.1905953631452557
skeleton,-1.3005372580550492
deformans,-1.2015541934214296
cartilaginous,-1.2998300211701084
osseous,-1.2861803736628845
shell,-1.0780983154659984
ankylosis,-1.1976797827780934
arthritis,-1.1129666730178853
synovial,-1.1599665456628385
membrane,-1.0849521981839436
granulation,-1.1183466948263345
grafting,-1.238428507828108
grafts,-1.2115621607459017
lesions,-1.1983686895811263
pathological,-1.2901839599730405
varies,-1.2473402690417603
structures,-1.2484722396176386
cartilage,-1.1584153417446763
periosteum,-1.1725946741421074
regeneration,-1.2820241424550538
connective,-1.1362848960601133
organisms,-1.1650784523355178
substances,-1.3740742881478039
dressings,-1.1733821915517857
aseptic,-1.271760864934335
leucocytes,-1.2166968847273705
surfaces,-1.1521132789418553
clot,-1.1520769602162009
extends,-1.1676354470862425
collateral,-1.3568241341372425
layer,-1.0964184326329776
bruised,-1.1983638476487646
vicinity,-1.2338237273428851
adjacent,-1.2168372158611516
capillary,-1.3852762546236281
spaces,-1.1901603398820932
fibrous,-1.1223245968656843
epidermis,-1.1436115513426424
granulations,-1.1096005376469533
epithelium,-1.1541833762797324
bluish,-1.0921291570072584
clinical,-1.1418858540412427
temperature,-1.107534160570794
gauze,-1.0578441612388527
clinically,-1.3289146064417128
cavity,-1.1157596372994905
serous,-1.2031911029107203
purulent,-1.193250456918213
exudate,-1.3010337230927453
accidentally,-1.225310710869911
fascia,-1.105858017883518
serum,-1.1419915179220301
pad,-1.0974455214936105
sterilised,-1.0791858371076328
catgut,-1.1561006507179343
vascular,-1.22921074685393
cutaneous,-1.2996009118326237
epithelial,-1.2662773314321991
blister,-1.1937329474562641
mucous,-1.0937287591688434
articular,-1.1194478328916877
incision,-1.1771374504273064
excision,-1.292594534978618
deformities,-1.320664985523961
displacement,-1.2846209517077996
larynx,-1.237956470137036
fibres,-1.1668023607376556
sheath,-1.1263407259569325
adherent,-1.1487956632900733
impaired,-1.2738222777385662
sutures,-1.1558088639723825
kidney,-1.4129438206717728
capsule,-1.2830595752932752
stomach,-1.1645112191579732
intestine,-1.3465970088684063
spinal,-1.2481018498473533
peripheral,-1.3774806700872597
scalp,-1.1602276157899982
burns,-1.2356894766694444
thigh,-1.1916389502260223
alcohol,-1.1736903590722394
saline,-1.1449454454892691
anaesthetic,-1.357484903983506
anaesthesia,-1.4410972904052035
resemble,-1.2608607191626324
slough,-1.1889880187384259
septic,-1.3042943588358924
detachment,1.1650724494361626
cheek,1.142395277913603
artery,-1.1543103051287975
dorsum,-1.1521660203343391
interval,-1.32510314868512
anterior,-1.2221232240375615
cavities,-1.2517497853419917
absorption,-1.256338339398419
thyreoid,-1.3338392957124818
cellular,-1.1731529999449337
bacteria,-1.1986969136274392
pyogenic,-1.1917235616971082
splints,-1.3293727865770206
venous,-1.209192936969662
occurs,-1.2188209375402228
antiseptic,-1.223629639431067
commonest,-1.277682281106111
axis,-1.2291534280781728
inflammatory,-1.2753058365353702
suppurative,-1.3206013343968923
rays,-1.0393322723567118
radium,-1.1568811953531992
organism,-1.3376473434131761
diphtheria,-1.3663893417591118
lupus,-1.1808889529228905
localised,-1.264006803068624
inoculation,-1.3057260876049175
lungs,-1.1170710338424266
typhoid,-1.2775239543185755
toxins,-1.3046184579488487
carbolic,-1.1485176532692754
intra,-1.287508363737987
circulating,-1.2815681723738908
greatly,-1.0861391927154156
leucocytosis,-1.3351816995043895
infective,-1.3233487528146661
situations,-1.321088838909783
abdomen,-1.1956617375863146
dose,-1.3969315854815432
doses,-1.2040828543306314
sinuses,-1.201531147256214
marrow,-1.2258912529908736
abscesses,-1.221763565861537
lymphangitis,-1.3062379482415147
membranes,-1.2030014800017523
urine,-1.3393280246044394
infected,-1.1572604086256602
resembles,-1.267816413466077
differential,-1.2894679752706664
lymphatic,-1.315332316986556
haemorrhage,-1.2284749099662595
rises,-1.2294099536195784
infants,-1.1913961654535854
iodine,-1.1718412591733771
growths,-1.2050127964657906
phenomena,-1.3285784992867828
dilated,-1.24170700882966
oedema,-1.182888603097245
synovitis,-1.2915911698576772
adhesions,-1.2805039770218185
ensues,-1.2974912628458908
necrosis,-1.255321553913583
redness,-1.2357169691231857
diagnosis,-1.191714761572045
pulse,-1.0765013139717814
respiration,-1.300887441874865
reliable,-1.3620758441237684
rectum,-1.303973724078454
adults,-1.101769166247907
elevated,-1.1387952381837263
excised,-1.326493063945985
arterial,-1.2273500933691623
distal,-1.2299652245888133
oedematous,-1.1531432485404647
corresponding,-1.3030176445673
letting,1.4599815366275368
blisters,-1.2187320874605352
medullary,-1.2878220294696658
neuritis,-1.4879325688088791
circumscribed,-1.3310359031012506
pelvis,-1.2206593516648543
lumen,-1.2223931388083882
bleed,-1.2806653196369049
characterised,-1.349299673092625
sloughs,-1.1727465899408032
grows,-1.1662391956852953
induration,-1.276957375493915
fatty,-1.2694929982734229
overlying,-1.20661843115347
incised,-1.283107126920432
feels,1.2233175606393007
persist,-1.435170584682819
subsequently,-1.2599402683076613
ligaments,-1.2527921719734385
prognosis,-1.2989120283845241
erosion,-1.3094940247373417
flexed,-1.0820833153854255
massage,-1.271269622746453
toes,-1.0215379572660401
flexor,-1.1787722526650495
ligament,-1.2213581909213143
bony,-1.0829756450509842
upwards,1.1130177247759383
clavicle,-1.2500945739465616
popliteal,-1.240629672232975
femoral,-1.2220942609553982
onset,-1.2294069398937382
compound,-1.3217693218385342
valves,-1.3362999253204846
impairment,-1.3844324905857628
indurated,-1.2158268155270655
traumatic,-1.328510576212102
medial,-1.143374623523979
peri,-1.2454413380453946
cords,-1.23682728853166
trophic,-1.4859799095133825
arterio,-1.3845692271462198
affects,-1.1899708738452577
nodules,-1.175526652400877
gummatous,-1.2128048554028759
partial,-1.37155226513594
effusion,-1.25132713057414
ligation,-1.2831771334589694
motor,-1.2917584766418546
pulsation,-1.2285683853097225
coats,-1.0616091707051645
blocking,1.122775419771746
sensibility,-1.1623499202711631
tourniquet,-1.2200125509666209
involves,-1.4167947299048302
thrombus,-1.2601639632969364
iliac,-1.2844584226653606
brachial,-1.2317453557999296
embolism,-1.2175924620928802
unexpectedly,1.525099522865875
subclavian,-1.3204377981042212
nasal,-1.222959219887929
duct,-1.266037863514754
prepuce,-1.1933805336585972
spasms,-1.322282759043754
rheumatism,-1.2557200596612028
instruments,-1.2748474318969696
produces,-1.2965903855371677
vertebrae,-1.3428757104416784
caries,-1.2442096826852977
scars,-1.1442667919895433
relapse,-1.4027681063782098
hip,-1.1070721713879257
displaced,-1.2570436590639125
infiltration,-1.287093081425177
downwards,1.1805103948920095
sac,-1.171933158057075
compression,-1.3618716591435192
suture,-1.2584089324431782
repeating,1.3735655139495537
chancre,-1.147327804027641
kissing,1.5269384958936303
solitary,1.0961954101284728
indolent,-1.208882497500826
saddle,1.2499736244389064
swellings,-1.3760225558403663
epiphysial,-1.2762426050514515
fibroma,-1.1718349315941907
adenoma,-1.2658771927348311
dermoids,-1.3230798510460282
angioma,-1.4064803348993553
overgrowth,-1.3342497684515102
originates,-1.2378358524617403
rickets,-1.3513421624692712
spurs,1.3729901702049043
mamma,1.1574032888859866
radial,-1.2612291945327985
atrophy,-1.3584170203349224
punctured,-1.2227380153945036
plexus,-1.2808321293020257
dislocation,-1.2344746708597636
carotid,-1.2636164007010158
battery,1.1716831837786479
fence,1.2892420064390269
hive,1.1849107021213257
dancing,1.5524689684160018
reins,1.367631429437996
cavalry,1.1060499947660885
epiphysis,-1.233876495237174
involuntarily,1.3136857291298667
mon,1.0766336606275242
anna,1.089099537674451
pavlovna,1.0559577374725448
empress,1.086084387343463
marya,1.088226237629444
vasili,1.2025781276383178
kuragin,1.3639573301817207
serene,1.1278645752205219
buonaparte,1.2531810555689566
vicomte,1.314014485401281
anatole,1.4619706213428005
frowned,1.4916386343523445
hippolyte,1.389949404779631
rubles,1.126396722994488
bolkonski,1.3624056579147052
lise,1.4280334423351178
aide,1.1544528154622433
kutuzov,1.266591340874509
helene,1.3687878525347599
guests,1.1667627651375736
gaily,1.4085524860831653
samovar,1.7279645516531668
hostess,1.5264485529364133
delightful,1.7848956620574052
bezukhov,1.3689249129707484
moscow,1.170146622693115
pierre,1.5581323395303348
monsieur,1.1780181055621732
rosy,1.269041378142153
plump,1.226687246592039
ballroom,1.4486660860657334
smilingly,1.7253694856367348
radiant,1.2759406898763677
joyous,1.249319280245571
bonaparte,1.2148056691470597
rapturous,1.3844029536867437
boris,1.502201534596267
papa,1.3686623552554977
mikhaylovna,1.131658483951574
adjutant,1.355914897303358
adjutants,1.2199249153933147
tomorrow,1.236999726381057
blushing,1.7322141220817233
childlike,1.3667444666138928
agreeable,1.456922567013587
joyfully,1.643460688596557
saber,1.4782352181915284
cher,1.1465935020171054
naive,1.3281520864771788
noticing,1.556054810438326
joyful,1.1465348048612436
blushed,1.420770710246433
dolokhov,1.6302963776076442
petya,1.5856987581053061
mustache,1.2782179468792472
hussar,1.4511394263550588
trembled,1.396319456538433
rostovs,1.2802474200868235
darling,1.3539194160958399
carriages,1.2594133886170096
rostova,1.425567251548195
portrait,1.5148310755438252
dresses,1.6023549058290274
conversations,1.563271655617493
vexation,1.3139558488378253
ivanovna,1.516066427167237
ilya,1.4556059395077754
natasha,1.4529757556146847
sonya,1.4640626250934075
hussars,1.3361144994816438
pavlograd,1.2433409413118721
julie,1.3388812240286432
rostov,1.5850825106619961
kiss,1.4149921121822413
attentively,1.510836432495709
verses,1.6291190670850006
berg,1.4137787041118215
cadet,1.5549724147732802
danced,1.5715786431628105
rows,1.2421216332302378
inquiringly,1.5539911462742813
respectfully,1.4289559139546169
mentally,1.3714366601713057
sufferings,-1.1660017835996987
bees,1.3523244850788745
sincerely,1.331947400050084
dmitrievna,1.0870343810467404
shinshin,1.6574270050895905
lieutenant,1.4347773233729733
vous,1.125581583452402
somebody,1.626616362029274
cossack,1.2768500257441986
gay,1.6195867028749862
courier,1.4195376549005454
suvorov,1.6254375944215085
frown,1.8110526266124456
clavichord,1.6113659121993738
sang,1.3992869642559225
dance,1.5946431240485455
pose,1.424585804253913
pas,1.0714158777841924
priest,1.5849815467445802
icons,1.3424539523352794
tiptoe,1.6204116151549908
glittering,1.232698562394411
bourienne,1.0779287248593257
bezukhova,1.493898253779565
sobs,1.2829453136182327
ivanovich,1.1790459158390363
tikhon,1.4878191714931708
incessantly,1.6329969495116874
fun,1.6278290976255023
tsar,1.3767447712649485
traveling,1.4638017941592496
tranquil,1.6157637745561553
icon,1.4581025550342657
regimental,1.1721960969389618
battalion,1.2279551723071755
uniforms,1.1900503900873496
marched,1.3554369219732492
mack,1.4080706028222114
sergeant,1.3374223489277393
caleche,1.5069591623378338
trot,1.363880435437573
galloped,1.2840417406251645
nesvitski,1.5713101224373363
timokhin,1.531329323108871
vodka,1.5023651969131844
polish,1.2677566133076612
halt,1.674307654134375
singing,1.5448976673955084
flank,1.0884054179073317
zherkov,1.4953714942626015
vividly,1.3620452368899763
squadron,1.2822056763471117
denisov,1.504045392375465
hurrah,1.201489804808033
lavrushka,1.6090162574275417
telyanin,1.6415109568715673
campfires,1.2909253475165774
whistling,1.2644403756601588
muskets,1.3358925633588534
ridden,1.4766740363171629
galloping,1.351148349327514
lads,1.252981034491748
corporal,1.6641838345575748
retreating,1.282272767662721
cossacks,1.3210243301492242
bagration,1.2286654973858206
dismounted,1.4723726945954665
mist,1.137352914206572
dokhturov,1.344244949759798
bilibin,1.3776990554799078
murat,1.1881905652801792
musketry,1.2471265672059733
olmutz,1.3057750013663993
weyrother,1.382792523380271
abandoning,1.289933868846615
tent,1.3303828158423656
tushin,1.3231215434381491
incomprehensible,1.2204979594062515
dragoons,1.3648563078864018
hut,1.3548628309508317
recollection,1.5687592318150052
battlefield,1.2220549149195048
sleigh,1.583946272192682
steward,1.326670061192839
ryazan,1.1480684139454396
alpatych,1.5772762268734268
emperors,1.2907821130952593
dolgorukov,1.48828378457916
austerlitz,1.1294921556975435
sire,1.2392352640447586
miloradovich,1.4885939845099563
arakcheev,1.3617187235530226
knoll,1.2413638083144432
empereur,1.0881212915243357
uhlans,1.2174011529135877
toll,1.3532615889231587
pond,1.2471700378480108
rostopchin,1.4020161556260622
huntsman,1.5243684588919952
harmful,-1.1885095420230831
inevitability,-1.2049258776389233
willarski,1.6055074466798933
alexeevich,1.177971214866622
rhetor,1.7044750178457164
nephew,1.4801479509531161
bogucharovo,1.121260588431188
bennigsen,1.218050662726313
smolensk,1.0839787160051715
niemen,1.2623351626878325
otradnoe,1.6094544691844876
speranski,1.242363484082667
dunyasha,1.6023280456800542
mavra,1.3899335344818522
dron,1.5150378401081002
contradiction,-1.354416721447516
wolf,1.4171689707855317
borzois,1.4083873800515725
ilagin,1.8082741604367432
kremlin,1.522058648266289
balaga,1.734576098903271
dessalles,1.3850220049581294
vilna,1.132991201763007
balashev,1.2089987228826875
davout,1.4151392178472948
barclay,1.0765879234571045
pfuel,1.1501424895648382
drissa,-1.0428635582030557
wolzogen,1.300263886074751
ermolov,1.4714442274699484
michaud,1.5787740621713804
ilyin,1.5981940164005153
raevski,1.2968065025518458
hendrikhovna,1.4359427811120271
vyazma,1.1443243326811374
borodino,-1.040559346667794
mozhaysk,1.2329532969901547
shevardino,1.0854022017667961
redoubt,1.1090679632596416
fleches,1.201265398482056
beausset,1.126083665464143
kaluga,1.1193081494680643
vereshchagin,1.7395320920109534
kuzminichna,1.3207318983790646
gerasim,1.5976093983598456
platon,1.6069551088305227
karataev,1.4749564450132202
tarutino,1.1862838861729759
esaul,1.4866293293243702
krasnoe,-1.1203530514912294
